temporal_sample_id,project_id,center_latitude,center_longitude,center_row,center_col,cnn_spatial_split,target,prediction_probability,prediction_class,inference_threshold,temporal_year_start,temporal_year_end,project_name,hotspot_cluster,hotspot_id
MH-001_21.177828_78.921624,MH-001,21.177828,78.921624,15,33,cnn_test,0,0.1449742317199707,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177828_78.921894,MH-001,21.177828,78.921894,15,34,cnn_test,0,0.1894078105688095,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177828_78.922163,MH-001,21.177828,78.922163,15,35,cnn_test,1,0.1967170238494873,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177828_78.922433,MH-001,21.177828,78.922433,15,36,cnn_test,1,0.20061294734477997,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177828_78.922702,MH-001,21.177828,78.922702,15,37,cnn_test,1,0.2117273062467575,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177828_78.922972,MH-001,21.177828,78.922972,15,38,cnn_test,1,0.21274153888225555,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177828_78.92378,MH-001,21.177828,78.92378,15,41,cnn_test,1,0.2195899933576584,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177828_78.924049,MH-001,21.177828,78.924049,15,42,cnn_test,0,0.21022099256515503,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177828_78.924588,MH-001,21.177828,78.924588,15,44,cnn_test,0,0.1923758089542389,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177828_78.924858,MH-001,21.177828,78.924858,15,45,cnn_test,0,0.21143324673175812,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177828_78.925127,MH-001,21.177828,78.925127,15,46,cnn_test,1,0.2127263844013214,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.914617,MH-001,21.177558,78.914617,16,7,cnn_test,0,0.2311021238565445,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.915156,MH-001,21.177558,78.915156,16,9,cnn_test,0,0.2053067684173584,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.915426,MH-001,21.177558,78.915426,16,10,cnn_test,0,0.14417803287506104,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.915695,MH-001,21.177558,78.915695,16,11,cnn_test,0,0.13214722275733948,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.915965,MH-001,21.177558,78.915965,16,12,cnn_test,0,0.13010519742965698,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.918121,MH-001,21.177558,78.918121,16,20,cnn_test,0,0.1389387995004654,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.91839,MH-001,21.177558,78.91839,16,21,cnn_test,0,0.33214056491851807,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.921355,MH-001,21.177558,78.921355,16,32,cnn_test,0,0.1348329335451126,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.921624,MH-001,21.177558,78.921624,16,33,cnn_test,0,0.13176953792572021,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.921894,MH-001,21.177558,78.921894,16,34,cnn_test,0,0.13187362253665924,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.922163,MH-001,21.177558,78.922163,16,35,cnn_test,1,0.13279034197330475,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.922433,MH-001,21.177558,78.922433,16,36,cnn_test,1,0.13749848306179047,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.922702,MH-001,21.177558,78.922702,16,37,cnn_test,1,0.17477735877037048,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.922972,MH-001,21.177558,78.922972,16,38,cnn_test,1,0.15252996981143951,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.923241,MH-001,21.177558,78.923241,16,39,cnn_test,1,0.15183991193771362,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.92351,MH-001,21.177558,78.92351,16,40,cnn_test,0,0.16722841560840607,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.924319,MH-001,21.177558,78.924319,16,43,cnn_test,1,0.1801946461200714,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.924588,MH-001,21.177558,78.924588,16,44,cnn_test,0,0.15454596281051636,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.924858,MH-001,21.177558,78.924858,16,45,cnn_test,1,0.15823549032211304,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.925127,MH-001,21.177558,78.925127,16,46,cnn_test,1,0.1999521553516388,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.925397,MH-001,21.177558,78.925397,16,47,cnn_test,0,0.22410589456558228,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177558_78.925666,MH-001,21.177558,78.925666,16,48,cnn_test,0,0.23274415731430054,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.914887,MH-001,21.177289,78.914887,17,8,cnn_test,0,0.2219208925962448,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.915156,MH-001,21.177289,78.915156,17,9,cnn_test,0,0.23433803021907806,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.915426,MH-001,21.177289,78.915426,17,10,cnn_test,0,0.2192239910364151,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.917851,MH-001,21.177289,78.917851,17,19,cnn_test,0,0.21331866085529327,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.918121,MH-001,21.177289,78.918121,17,20,cnn_test,0,0.19813764095306396,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.91839,MH-001,21.177289,78.91839,17,21,cnn_test,1,0.1811366081237793,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.921355,MH-001,21.177289,78.921355,17,32,cnn_test,0,0.13411390781402588,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.921624,MH-001,21.177289,78.921624,17,33,cnn_test,0,0.3221265971660614,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.921894,MH-001,21.177289,78.921894,17,34,cnn_test,0,0.320718377828598,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.922163,MH-001,21.177289,78.922163,17,35,cnn_test,0,0.15306952595710754,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.922433,MH-001,21.177289,78.922433,17,36,cnn_test,0,0.14550040662288666,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.922702,MH-001,21.177289,78.922702,17,37,cnn_test,0,0.15698404610157013,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.922972,MH-001,21.177289,78.922972,17,38,cnn_test,1,0.14187467098236084,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.923241,MH-001,21.177289,78.923241,17,39,cnn_test,0,0.15067580342292786,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.92351,MH-001,21.177289,78.92351,17,40,cnn_test,0,0.15378640592098236,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.92378,MH-001,21.177289,78.92378,17,41,cnn_test,0,0.1544010490179062,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.924049,MH-001,21.177289,78.924049,17,42,cnn_test,0,0.1701814979314804,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.924319,MH-001,21.177289,78.924319,17,43,cnn_test,0,0.16056646406650543,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.924588,MH-001,21.177289,78.924588,17,44,cnn_test,0,0.15865769982337952,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.924858,MH-001,21.177289,78.924858,17,45,cnn_test,1,0.16601760685443878,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177289_78.925397,MH-001,21.177289,78.925397,17,47,cnn_test,0,0.19043026864528656,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.914617,MH-001,21.177019,78.914617,18,7,cnn_test,0,0.171057790517807,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.914887,MH-001,21.177019,78.914887,18,8,cnn_test,0,0.16369135677814484,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.915156,MH-001,21.177019,78.915156,18,9,cnn_test,0,0.16138970851898193,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.915426,MH-001,21.177019,78.915426,18,10,cnn_test,0,0.19032438099384308,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.915695,MH-001,21.177019,78.915695,18,11,cnn_test,1,0.19392921030521393,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.917851,MH-001,21.177019,78.917851,18,19,cnn_test,0,0.2100595235824585,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.918121,MH-001,21.177019,78.918121,18,20,cnn_test,0,0.20088638365268707,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.921355,MH-001,21.177019,78.921355,18,32,cnn_test,0,0.17769601941108704,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.921624,MH-001,21.177019,78.921624,18,33,cnn_test,0,0.17034173011779785,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.921894,MH-001,21.177019,78.921894,18,34,cnn_test,0,0.1571885496377945,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.922163,MH-001,21.177019,78.922163,18,35,cnn_test,0,0.14356452226638794,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.922433,MH-001,21.177019,78.922433,18,36,cnn_test,0,0.14654575288295746,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.922702,MH-001,21.177019,78.922702,18,37,cnn_test,0,0.1414337307214737,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.922972,MH-001,21.177019,78.922972,18,38,cnn_test,0,0.150365948677063,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.923241,MH-001,21.177019,78.923241,18,39,cnn_test,0,0.1389896720647812,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.92351,MH-001,21.177019,78.92351,18,40,cnn_test,1,0.13741788268089294,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.92378,MH-001,21.177019,78.92378,18,41,cnn_test,1,0.13235588371753693,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.924049,MH-001,21.177019,78.924049,18,42,cnn_test,0,0.30872538685798645,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.924319,MH-001,21.177019,78.924319,18,43,cnn_test,0,0.3231457471847534,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.924588,MH-001,21.177019,78.924588,18,44,cnn_test,0,0.1622665524482727,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.925127,MH-001,21.177019,78.925127,18,46,cnn_test,1,0.15609367191791534,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.177019_78.925397,MH-001,21.177019,78.925397,18,47,cnn_test,0,0.15767379105091095,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.914887,MH-001,21.17675,78.914887,19,8,cnn_test,0,0.15976804494857788,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.915156,MH-001,21.17675,78.915156,19,9,cnn_test,0,0.17648325860500336,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.915426,MH-001,21.17675,78.915426,19,10,cnn_test,0,0.17896507680416107,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.915695,MH-001,21.17675,78.915695,19,11,cnn_test,0,0.1753915399312973,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.915965,MH-001,21.17675,78.915965,19,12,cnn_test,0,0.1785774528980255,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.916234,MH-001,21.17675,78.916234,19,13,cnn_test,0,0.1883939653635025,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.916504,MH-001,21.17675,78.916504,19,14,cnn_test,0,0.18636159598827362,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.917043,MH-001,21.17675,78.917043,19,16,cnn_test,0,0.1953021138906479,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.917582,MH-001,21.17675,78.917582,19,18,cnn_test,0,0.1713438779115677,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.917851,MH-001,21.17675,78.917851,19,19,cnn_test,0,0.1537177413702011,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.918121,MH-001,21.17675,78.918121,19,20,cnn_test,0,0.14769762754440308,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.91839,MH-001,21.17675,78.91839,19,21,cnn_test,0,0.15160749852657318,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.921894,MH-001,21.17675,78.921894,19,34,cnn_test,0,0.18936118483543396,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.922702,MH-001,21.17675,78.922702,19,37,cnn_test,0,0.1965024173259735,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.922972,MH-001,21.17675,78.922972,19,38,cnn_test,1,0.2187512218952179,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.924319,MH-001,21.17675,78.924319,19,43,cnn_test,0,0.21089206635951996,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.924858,MH-001,21.17675,78.924858,19,45,cnn_test,0,0.19483870267868042,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.925127,MH-001,21.17675,78.925127,19,46,cnn_test,0,0.15984509885311127,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.925397,MH-001,21.17675,78.925397,19,47,cnn_test,0,0.160286083817482,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17675_78.926205,MH-001,21.17675,78.926205,19,50,cnn_test,0,0.1422421932220459,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.914887,MH-001,21.17648,78.914887,20,8,cnn_test,0,0.140024334192276,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.915156,MH-001,21.17648,78.915156,20,9,cnn_test,0,0.14038068056106567,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.915426,MH-001,21.17648,78.915426,20,10,cnn_test,0,0.12912492454051971,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.915695,MH-001,21.17648,78.915695,20,11,cnn_test,0,0.13394425809383392,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.915965,MH-001,21.17648,78.915965,20,12,cnn_test,0,0.14446459710597992,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.916234,MH-001,21.17648,78.916234,20,13,cnn_test,0,0.15486937761306763,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.916504,MH-001,21.17648,78.916504,20,14,cnn_test,0,0.1495736688375473,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.917043,MH-001,21.17648,78.917043,20,16,cnn_test,0,0.1570097655057907,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.917582,MH-001,21.17648,78.917582,20,18,cnn_test,0,0.15593016147613525,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.917851,MH-001,21.17648,78.917851,20,19,cnn_test,0,0.14439094066619873,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.918121,MH-001,21.17648,78.918121,20,20,cnn_test,0,0.25492867827415466,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.923241,MH-001,21.17648,78.923241,20,39,cnn_test,1,0.17423021793365479,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.92378,MH-001,21.17648,78.92378,20,41,cnn_test,1,0.15741442143917084,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.924049,MH-001,21.17648,78.924049,20,42,cnn_test,0,0.16611209511756897,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.924319,MH-001,21.17648,78.924319,20,43,cnn_test,0,0.17380468547344208,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.924588,MH-001,21.17648,78.924588,20,44,cnn_test,0,0.1597241759300232,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.17648_78.926205,MH-001,21.17648,78.926205,20,50,cnn_test,0,0.1658371388912201,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.915156,MH-001,21.176211,78.915156,21,9,cnn_test,0,0.16774262487888336,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.915426,MH-001,21.176211,78.915426,21,10,cnn_test,0,0.17788328230381012,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.915695,MH-001,21.176211,78.915695,21,11,cnn_test,0,0.16933941841125488,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.915965,MH-001,21.176211,78.915965,21,12,cnn_test,0,0.1805063784122467,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.916234,MH-001,21.176211,78.916234,21,13,cnn_test,0,0.1675814986228943,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.916504,MH-001,21.176211,78.916504,21,14,cnn_test,0,0.14422529935836792,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.917312,MH-001,21.176211,78.917312,21,17,cnn_test,0,0.13379693031311035,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.917851,MH-001,21.176211,78.917851,21,19,cnn_test,0,0.14768226444721222,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.918121,MH-001,21.176211,78.918121,21,20,cnn_test,0,0.15779291093349457,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.922972,MH-001,21.176211,78.922972,21,38,cnn_test,1,0.21071119606494904,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.92351,MH-001,21.176211,78.92351,21,40,cnn_test,1,0.20558862388134003,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.92378,MH-001,21.176211,78.92378,21,41,cnn_test,1,0.18434926867485046,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.924049,MH-001,21.176211,78.924049,21,42,cnn_test,1,0.15825626254081726,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.924319,MH-001,21.176211,78.924319,21,43,cnn_test,0,0.15936292707920074,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.924588,MH-001,21.176211,78.924588,21,44,cnn_test,0,0.14865458011627197,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.924858,MH-001,21.176211,78.924858,21,45,cnn_test,0,0.13646425306797028,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.925397,MH-001,21.176211,78.925397,21,47,cnn_test,0,0.12025748193264008,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.176211_78.925936,MH-001,21.176211,78.925936,21,49,cnn_test,0,0.10528174787759781,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.915426,MH-001,21.175941,78.915426,22,10,cnn_test,0,0.12194938212633133,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.915695,MH-001,21.175941,78.915695,22,11,cnn_test,0,0.12597408890724182,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.915965,MH-001,21.175941,78.915965,22,12,cnn_test,0,0.1329641342163086,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.916234,MH-001,21.175941,78.916234,22,13,cnn_test,0,0.13520100712776184,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.916504,MH-001,21.175941,78.916504,22,14,cnn_test,0,0.14599624276161194,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.917312,MH-001,21.175941,78.917312,22,17,cnn_test,0,0.16188813745975494,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.918121,MH-001,21.175941,78.918121,22,20,cnn_test,0,0.16197936236858368,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.91839,MH-001,21.175941,78.91839,22,21,cnn_test,0,0.1348905712366104,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.91866,MH-001,21.175941,78.91866,22,22,cnn_test,0,0.19347621500492096,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.919468,MH-001,21.175941,78.919468,22,25,cnn_test,0,0.20004475116729736,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.919738,MH-001,21.175941,78.919738,22,26,cnn_test,0,0.1832711398601532,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.923241,MH-001,21.175941,78.923241,22,39,cnn_test,1,0.16897857189178467,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.92351,MH-001,21.175941,78.92351,22,40,cnn_test,1,0.1716049313545227,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.92378,MH-001,21.175941,78.92378,22,41,cnn_test,1,0.15565253794193268,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.924049,MH-001,21.175941,78.924049,22,42,cnn_test,0,0.15693216025829315,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.924319,MH-001,21.175941,78.924319,22,43,cnn_test,0,0.16077136993408203,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.924588,MH-001,21.175941,78.924588,22,44,cnn_test,0,0.16241490840911865,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.924858,MH-001,21.175941,78.924858,22,45,cnn_test,0,0.1644437611103058,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.925397,MH-001,21.175941,78.925397,22,47,cnn_test,0,0.16345515847206116,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.925936,MH-001,21.175941,78.925936,22,49,cnn_test,0,0.14025983214378357,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175941_78.926205,MH-001,21.175941,78.926205,22,50,cnn_test,0,0.12817732989788055,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.916234,MH-001,21.175672,78.916234,23,13,cnn_test,1,0.13258111476898193,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.916504,MH-001,21.175672,78.916504,23,14,cnn_test,1,0.14649342000484467,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.916773,MH-001,21.175672,78.916773,23,15,cnn_test,1,0.14898045361042023,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.917312,MH-001,21.175672,78.917312,23,17,cnn_test,1,0.16156736016273499,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.918121,MH-001,21.175672,78.918121,23,20,cnn_test,0,0.167410746216774,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.91839,MH-001,21.175672,78.91839,23,21,cnn_test,0,0.20152796804904938,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.91866,MH-001,21.175672,78.91866,23,22,cnn_test,0,0.19379350543022156,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.919199,MH-001,21.175672,78.919199,23,24,cnn_test,0,0.18851156532764435,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.919468,MH-001,21.175672,78.919468,23,25,cnn_test,0,0.14870186150074005,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.919738,MH-001,21.175672,78.919738,23,26,cnn_test,0,0.15865616500377655,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.920007,MH-001,21.175672,78.920007,23,27,cnn_test,1,0.14023786783218384,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.920277,MH-001,21.175672,78.920277,23,28,cnn_test,0,0.14831800758838654,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.920816,MH-001,21.175672,78.920816,23,30,cnn_test,0,0.13315322995185852,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.921085,MH-001,21.175672,78.921085,23,31,cnn_test,0,0.11276405304670334,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.921355,MH-001,21.175672,78.921355,23,32,cnn_test,0,0.11896026879549026,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.923241,MH-001,21.175672,78.923241,23,39,cnn_test,1,0.1266554594039917,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.92351,MH-001,21.175672,78.92351,23,40,cnn_test,1,0.14148738980293274,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.92378,MH-001,21.175672,78.92378,23,41,cnn_test,1,0.1407366544008255,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
MH-001_21.175672_78.924049,MH-001,21.175672,78.924049,23,42,cnn_test,0,0.15071041882038116,1,0.1,2021,2025,MH-001,0,MH-001-HS-0000
