temporal_sample_id,project_id,center_latitude,center_longitude,center_row,center_col,cnn_spatial_split,target
MH-001_21.176211_78.921085,MH-001,21.176211,78.921085,21,31,cnn_test,0
MH-001_21.176211_78.921355,MH-001,21.176211,78.921355,21,32,cnn_test,0
MH-001_21.176211_78.922433,MH-001,21.176211,78.922433,21,36,cnn_test,0
MH-001_21.176211_78.922972,MH-001,21.176211,78.922972,21,38,cnn_test,1
MH-001_21.176211_78.92351,MH-001,21.176211,78.92351,21,40,cnn_test,1
MH-001_21.176211_78.92378,MH-001,21.176211,78.92378,21,41,cnn_test,1
MH-001_21.176211_78.924049,MH-001,21.176211,78.924049,21,42,cnn_test,1
MH-001_21.176211_78.924319,MH-001,21.176211,78.924319,21,43,cnn_test,0
MH-001_21.176211_78.924588,MH-001,21.176211,78.924588,21,44,cnn_test,0
MH-001_21.176211_78.924858,MH-001,21.176211,78.924858,21,45,cnn_test,0
MH-001_21.176211_78.925397,MH-001,21.176211,78.925397,21,47,cnn_test,0
MH-001_21.176211_78.925936,MH-001,21.176211,78.925936,21,49,cnn_test,0
MH-001_21.175941_78.915426,MH-001,21.175941,78.915426,22,10,cnn_test,0
MH-001_21.175941_78.915695,MH-001,21.175941,78.915695,22,11,cnn_test,0
MH-001_21.175941_78.915965,MH-001,21.175941,78.915965,22,12,cnn_test,0
MH-001_21.175941_78.916234,MH-001,21.175941,78.916234,22,13,cnn_test,0
MH-001_21.175941_78.916504,MH-001,21.175941,78.916504,22,14,cnn_test,0
MH-001_21.175941_78.917312,MH-001,21.175941,78.917312,22,17,cnn_test,0
MH-001_21.175941_78.918121,MH-001,21.175941,78.918121,22,20,cnn_test,0
MH-001_21.175941_78.91839,MH-001,21.175941,78.91839,22,21,cnn_test,0
MH-001_21.175941_78.91866,MH-001,21.175941,78.91866,22,22,cnn_test,0
MH-001_21.175941_78.919468,MH-001,21.175941,78.919468,22,25,cnn_test,0
MH-001_21.175941_78.919738,MH-001,21.175941,78.919738,22,26,cnn_test,0
MH-001_21.175941_78.923241,MH-001,21.175941,78.923241,22,39,cnn_test,1
MH-001_21.175941_78.92351,MH-001,21.175941,78.92351,22,40,cnn_test,1
MH-001_21.175941_78.92378,MH-001,21.175941,78.92378,22,41,cnn_test,1
MH-001_21.175941_78.924049,MH-001,21.175941,78.924049,22,42,cnn_test,0
MH-001_21.175941_78.924319,MH-001,21.175941,78.924319,22,43,cnn_test,0
MH-001_21.175941_78.924588,MH-001,21.175941,78.924588,22,44,cnn_test,0
MH-001_21.175941_78.924858,MH-001,21.175941,78.924858,22,45,cnn_test,0
MH-001_21.175941_78.925397,MH-001,21.175941,78.925397,22,47,cnn_test,0
MH-001_21.175941_78.925936,MH-001,21.175941,78.925936,22,49,cnn_test,0
MH-001_21.175941_78.926205,MH-001,21.175941,78.926205,22,50,cnn_test,0
MH-001_21.175672_78.916234,MH-001,21.175672,78.916234,23,13,cnn_test,1
MH-001_21.175672_78.916504,MH-001,21.175672,78.916504,23,14,cnn_test,1
MH-001_21.175672_78.916773,MH-001,21.175672,78.916773,23,15,cnn_test,1
MH-001_21.175672_78.917312,MH-001,21.175672,78.917312,23,17,cnn_test,1
MH-001_21.175672_78.918121,MH-001,21.175672,78.918121,23,20,cnn_test,0
MH-001_21.175672_78.91839,MH-001,21.175672,78.91839,23,21,cnn_test,0
MH-001_21.175672_78.91866,MH-001,21.175672,78.91866,23,22,cnn_test,0
MH-001_21.175672_78.919199,MH-001,21.175672,78.919199,23,24,cnn_test,0
MH-001_21.175672_78.919468,MH-001,21.175672,78.919468,23,25,cnn_test,0
MH-001_21.175672_78.919738,MH-001,21.175672,78.919738,23,26,cnn_test,0
MH-001_21.175672_78.920007,MH-001,21.175672,78.920007,23,27,cnn_test,1
MH-001_21.175672_78.920277,MH-001,21.175672,78.920277,23,28,cnn_test,0
MH-001_21.175672_78.920816,MH-001,21.175672,78.920816,23,30,cnn_test,0
MH-001_21.175672_78.921085,MH-001,21.175672,78.921085,23,31,cnn_test,0
MH-001_21.175672_78.921355,MH-001,21.175672,78.921355,23,32,cnn_test,0
MH-001_21.175672_78.923241,MH-001,21.175672,78.923241,23,39,cnn_test,1
MH-001_21.175672_78.92351,MH-001,21.175672,78.92351,23,40,cnn_test,1
MH-001_21.175672_78.92378,MH-001,21.175672,78.92378,23,41,cnn_test,1
MH-001_21.175672_78.924049,MH-001,21.175672,78.924049,23,42,cnn_test,0
MH-001_21.175672_78.924319,MH-001,21.175672,78.924319,23,43,cnn_test,0
MH-001_21.175672_78.924588,MH-001,21.175672,78.924588,23,44,cnn_test,0
MH-001_21.175672_78.924858,MH-001,21.175672,78.924858,23,45,cnn_test,0
MH-001_21.175672_78.925397,MH-001,21.175672,78.925397,23,47,cnn_test,0
MH-001_21.175672_78.925666,MH-001,21.175672,78.925666,23,48,cnn_test,0
MH-001_21.175672_78.926475,MH-001,21.175672,78.926475,23,51,cnn_test,0
MH-001_21.175402_78.915426,MH-001,21.175402,78.915426,24,10,cnn_test,0
MH-001_21.175402_78.915695,MH-001,21.175402,78.915695,24,11,cnn_test,0
MH-001_21.175402_78.916504,MH-001,21.175402,78.916504,24,14,cnn_test,1
MH-001_21.175402_78.916773,MH-001,21.175402,78.916773,24,15,cnn_test,1
MH-001_21.175402_78.917312,MH-001,21.175402,78.917312,24,17,cnn_test,1
MH-001_21.175402_78.918121,MH-001,21.175402,78.918121,24,20,cnn_test,0
MH-001_21.175402_78.91839,MH-001,21.175402,78.91839,24,21,cnn_test,0
MH-001_21.175402_78.91866,MH-001,21.175402,78.91866,24,22,cnn_test,0
MH-001_21.175402_78.918929,MH-001,21.175402,78.918929,24,23,cnn_test,0
MH-001_21.175402_78.919199,MH-001,21.175402,78.919199,24,24,cnn_test,0
MH-001_21.175402_78.919468,MH-001,21.175402,78.919468,24,25,cnn_test,0
MH-001_21.175402_78.919738,MH-001,21.175402,78.919738,24,26,cnn_test,0
MH-001_21.175402_78.920007,MH-001,21.175402,78.920007,24,27,cnn_test,0
MH-001_21.175402_78.920277,MH-001,21.175402,78.920277,24,28,cnn_test,0
MH-001_21.175402_78.920546,MH-001,21.175402,78.920546,24,29,cnn_test,0
MH-001_21.175402_78.921085,MH-001,21.175402,78.921085,24,31,cnn_test,0
MH-001_21.175402_78.921355,MH-001,21.175402,78.921355,24,32,cnn_test,0
MH-001_21.175402_78.921624,MH-001,21.175402,78.921624,24,33,cnn_test,0
MH-001_21.175402_78.922163,MH-001,21.175402,78.922163,24,35,cnn_test,0
MH-001_21.175402_78.92351,MH-001,21.175402,78.92351,24,40,cnn_test,1
MH-001_21.175402_78.92378,MH-001,21.175402,78.92378,24,41,cnn_test,0
MH-001_21.175402_78.924049,MH-001,21.175402,78.924049,24,42,cnn_test,0
MH-001_21.175402_78.925127,MH-001,21.175402,78.925127,24,46,cnn_test,0
MH-001_21.175402_78.925397,MH-001,21.175402,78.925397,24,47,cnn_test,0
MH-001_21.175402_78.925666,MH-001,21.175402,78.925666,24,48,cnn_test,0
MH-001_21.175133_78.916234,MH-001,21.175133,78.916234,25,13,cnn_test,1
MH-001_21.175133_78.916773,MH-001,21.175133,78.916773,25,15,cnn_test,1
MH-001_21.175133_78.917851,MH-001,21.175133,78.917851,25,19,cnn_test,0
MH-001_21.175133_78.918121,MH-001,21.175133,78.918121,25,20,cnn_test,0
MH-001_21.175133_78.91839,MH-001,21.175133,78.91839,25,21,cnn_test,0
MH-001_21.175133_78.919738,MH-001,21.175133,78.919738,25,26,cnn_test,0
MH-001_21.175133_78.920007,MH-001,21.175133,78.920007,25,27,cnn_test,0
MH-001_21.175133_78.920277,MH-001,21.175133,78.920277,25,28,cnn_test,0
MH-001_21.175133_78.921355,MH-001,21.175133,78.921355,25,32,cnn_test,0
MH-001_21.175133_78.923241,MH-001,21.175133,78.923241,25,39,cnn_test,0
MH-001_21.175133_78.92378,MH-001,21.175133,78.92378,25,41,cnn_test,0
MH-001_21.175133_78.924588,MH-001,21.175133,78.924588,25,44,cnn_test,0
MH-001_21.175133_78.924858,MH-001,21.175133,78.924858,25,45,cnn_test,0
MH-001_21.175133_78.925127,MH-001,21.175133,78.925127,25,46,cnn_test,0
MH-001_21.175133_78.925666,MH-001,21.175133,78.925666,25,48,cnn_test,0
MH-001_21.175133_78.925936,MH-001,21.175133,78.925936,25,49,cnn_test,0
MH-001_21.175133_78.926205,MH-001,21.175133,78.926205,25,50,cnn_test,0
MH-001_21.174863_78.916504,MH-001,21.174863,78.916504,26,14,cnn_test,1
MH-001_21.174863_78.916773,MH-001,21.174863,78.916773,26,15,cnn_test,0
MH-001_21.174863_78.917043,MH-001,21.174863,78.917043,26,16,cnn_test,1
MH-001_21.174863_78.917312,MH-001,21.174863,78.917312,26,17,cnn_test,1
MH-001_21.174863_78.917582,MH-001,21.174863,78.917582,26,18,cnn_test,0
MH-001_21.174863_78.917851,MH-001,21.174863,78.917851,26,19,cnn_test,0
MH-001_21.174863_78.918121,MH-001,21.174863,78.918121,26,20,cnn_test,0
MH-001_21.174863_78.921085,MH-001,21.174863,78.921085,26,31,cnn_test,0
MH-001_21.174863_78.921355,MH-001,21.174863,78.921355,26,32,cnn_test,0
MH-001_21.174863_78.921624,MH-001,21.174863,78.921624,26,33,cnn_test,0
MH-001_21.174863_78.921894,MH-001,21.174863,78.921894,26,34,cnn_test,0
MH-001_21.174863_78.92378,MH-001,21.174863,78.92378,26,41,cnn_test,0
MH-001_21.174863_78.924049,MH-001,21.174863,78.924049,26,42,cnn_test,0
MH-001_21.174863_78.925666,MH-001,21.174863,78.925666,26,48,cnn_test,0
MH-001_21.174594_78.916234,MH-001,21.174594,78.916234,27,13,cnn_test,0
MH-001_21.174594_78.916504,MH-001,21.174594,78.916504,27,14,cnn_test,1
MH-001_21.174594_78.917312,MH-001,21.174594,78.917312,27,17,cnn_test,0
MH-001_21.174594_78.917582,MH-001,21.174594,78.917582,27,18,cnn_test,0
MH-001_21.174594_78.917851,MH-001,21.174594,78.917851,27,19,cnn_test,0
MH-001_21.174594_78.91866,MH-001,21.174594,78.91866,27,22,cnn_test,0
MH-001_21.174594_78.920277,MH-001,21.174594,78.920277,27,28,cnn_test,0
MH-001_21.174594_78.920546,MH-001,21.174594,78.920546,27,29,cnn_test,0
MH-001_21.174594_78.920816,MH-001,21.174594,78.920816,27,30,cnn_test,1
MH-001_21.174594_78.921085,MH-001,21.174594,78.921085,27,31,cnn_test,0
MH-001_21.174594_78.921355,MH-001,21.174594,78.921355,27,32,cnn_test,0
MH-001_21.174594_78.921624,MH-001,21.174594,78.921624,27,33,cnn_test,0
MH-001_21.174594_78.921894,MH-001,21.174594,78.921894,27,34,cnn_test,0
MH-001_21.174594_78.922163,MH-001,21.174594,78.922163,27,35,cnn_test,0
MH-001_21.174594_78.922433,MH-001,21.174594,78.922433,27,36,cnn_test,0
MH-001_21.174594_78.923241,MH-001,21.174594,78.923241,27,39,cnn_test,0
MH-001_21.174594_78.92351,MH-001,21.174594,78.92351,27,40,cnn_test,0
MH-001_21.174594_78.925397,MH-001,21.174594,78.925397,27,47,cnn_test,0
MH-001_21.174594_78.925666,MH-001,21.174594,78.925666,27,48,cnn_test,0
MH-001_21.174594_78.925936,MH-001,21.174594,78.925936,27,49,cnn_test,0
MH-001_21.174594_78.926205,MH-001,21.174594,78.926205,27,50,cnn_test,0
MH-001_21.174594_78.926475,MH-001,21.174594,78.926475,27,51,cnn_test,0
MH-001_21.174324_78.917043,MH-001,21.174324,78.917043,28,16,cnn_test,0
MH-001_21.174324_78.917312,MH-001,21.174324,78.917312,28,17,cnn_test,0
MH-001_21.174324_78.917582,MH-001,21.174324,78.917582,28,18,cnn_test,0
MH-001_21.174324_78.917851,MH-001,21.174324,78.917851,28,19,cnn_test,0
MH-001_21.174324_78.918121,MH-001,21.174324,78.918121,28,20,cnn_test,0
MH-001_21.174324_78.91839,MH-001,21.174324,78.91839,28,21,cnn_test,0
MH-001_21.174324_78.918929,MH-001,21.174324,78.918929,28,23,cnn_test,0
MH-001_21.174324_78.919738,MH-001,21.174324,78.919738,28,26,cnn_test,0
MH-001_21.174324_78.920007,MH-001,21.174324,78.920007,28,27,cnn_test,0
MH-001_21.174324_78.920277,MH-001,21.174324,78.920277,28,28,cnn_test,0
MH-001_21.174324_78.920546,MH-001,21.174324,78.920546,28,29,cnn_test,1
MH-001_21.174324_78.920816,MH-001,21.174324,78.920816,28,30,cnn_test,1
MH-001_21.174324_78.921085,MH-001,21.174324,78.921085,28,31,cnn_test,1
MH-001_21.174324_78.921355,MH-001,21.174324,78.921355,28,32,cnn_test,1
MH-001_21.174324_78.921624,MH-001,21.174324,78.921624,28,33,cnn_test,1
MH-001_21.174324_78.921894,MH-001,21.174324,78.921894,28,34,cnn_test,0
MH-001_21.174324_78.922163,MH-001,21.174324,78.922163,28,35,cnn_test,0
MH-001_21.174324_78.922433,MH-001,21.174324,78.922433,28,36,cnn_test,0
MH-001_21.174324_78.922702,MH-001,21.174324,78.922702,28,37,cnn_test,0
MH-001_21.174324_78.922972,MH-001,21.174324,78.922972,28,38,cnn_test,0
MH-001_21.174324_78.924588,MH-001,21.174324,78.924588,28,44,cnn_test,0
MH-001_21.174324_78.924858,MH-001,21.174324,78.924858,28,45,cnn_test,0
MH-001_21.174324_78.925127,MH-001,21.174324,78.925127,28,46,cnn_test,0
MH-001_21.174324_78.925397,MH-001,21.174324,78.925397,28,47,cnn_test,0
MH-001_21.174324_78.925666,MH-001,21.174324,78.925666,28,48,cnn_test,0
MH-001_21.174324_78.925936,MH-001,21.174324,78.925936,28,49,cnn_test,0
MH-001_21.174324_78.926205,MH-001,21.174324,78.926205,28,50,cnn_test,0
MH-001_21.174324_78.926475,MH-001,21.174324,78.926475,28,51,cnn_test,0
MH-001_21.174055_78.917312,MH-001,21.174055,78.917312,29,17,cnn_test,1
MH-001_21.174055_78.917851,MH-001,21.174055,78.917851,29,19,cnn_test,0
MH-001_21.174055_78.918121,MH-001,21.174055,78.918121,29,20,cnn_test,0
MH-001_21.174055_78.91839,MH-001,21.174055,78.91839,29,21,cnn_test,0
MH-001_21.174055_78.919738,MH-001,21.174055,78.919738,29,26,cnn_test,0
MH-001_21.174055_78.920007,MH-001,21.174055,78.920007,29,27,cnn_test,0
MH-001_21.174055_78.920277,MH-001,21.174055,78.920277,29,28,cnn_test,0
MH-001_21.174055_78.920546,MH-001,21.174055,78.920546,29,29,cnn_test,0
MH-001_21.174055_78.920816,MH-001,21.174055,78.920816,29,30,cnn_test,0
MH-001_21.174055_78.921085,MH-001,21.174055,78.921085,29,31,cnn_test,0
MH-001_21.174055_78.921355,MH-001,21.174055,78.921355,29,32,cnn_test,0
MH-001_21.174055_78.921624,MH-001,21.174055,78.921624,29,33,cnn_test,0
MH-001_21.174055_78.921894,MH-001,21.174055,78.921894,29,34,cnn_test,0
MH-001_21.174055_78.922163,MH-001,21.174055,78.922163,29,35,cnn_test,0
MH-001_21.174055_78.922433,MH-001,21.174055,78.922433,29,36,cnn_test,0
MH-001_21.174055_78.922702,MH-001,21.174055,78.922702,29,37,cnn_test,0
MH-001_21.174055_78.922972,MH-001,21.174055,78.922972,29,38,cnn_test,0
MH-001_21.174055_78.924049,MH-001,21.174055,78.924049,29,42,cnn_test,0
MH-001_21.174055_78.924319,MH-001,21.174055,78.924319,29,43,cnn_test,0
MH-001_21.174055_78.924588,MH-001,21.174055,78.924588,29,44,cnn_test,0
MH-001_21.174055_78.924858,MH-001,21.174055,78.924858,29,45,cnn_test,0
MH-001_21.174055_78.925127,MH-001,21.174055,78.925127,29,46,cnn_test,0
MH-001_21.174055_78.925397,MH-001,21.174055,78.925397,29,47,cnn_test,0
MH-001_21.174055_78.925666,MH-001,21.174055,78.925666,29,48,cnn_test,0
MH-001_21.174055_78.925936,MH-001,21.174055,78.925936,29,49,cnn_test,0
MH-001_21.174055_78.926205,MH-001,21.174055,78.926205,29,50,cnn_test,0
MH-001_21.174055_78.926475,MH-001,21.174055,78.926475,29,51,cnn_test,0
MH-001_21.173785_78.917582,MH-001,21.173785,78.917582,30,18,cnn_test,0
MH-001_21.173785_78.917851,MH-001,21.173785,78.917851,30,19,cnn_test,0
MH-001_21.173785_78.918121,MH-001,21.173785,78.918121,30,20,cnn_test,0
MH-001_21.173785_78.920546,MH-001,21.173785,78.920546,30,29,cnn_test,0
MH-001_21.173785_78.921085,MH-001,21.173785,78.921085,30,31,cnn_test,0
MH-001_21.173785_78.921355,MH-001,21.173785,78.921355,30,32,cnn_test,0
MH-001_21.173785_78.921624,MH-001,21.173785,78.921624,30,33,cnn_test,0
MH-001_21.173785_78.921894,MH-001,21.173785,78.921894,30,34,cnn_test,0
MH-001_21.173785_78.922163,MH-001,21.173785,78.922163,30,35,cnn_test,0
MH-001_21.173785_78.922433,MH-001,21.173785,78.922433,30,36,cnn_test,0
MH-001_21.173785_78.922702,MH-001,21.173785,78.922702,30,37,cnn_test,0
MH-001_21.173785_78.922972,MH-001,21.173785,78.922972,30,38,cnn_test,0
MH-001_21.173785_78.923241,MH-001,21.173785,78.923241,30,39,cnn_test,0
MH-001_21.173785_78.92351,MH-001,21.173785,78.92351,30,40,cnn_test,0
MH-001_21.173785_78.92378,MH-001,21.173785,78.92378,30,41,cnn_test,0
MH-001_21.173785_78.924049,MH-001,21.173785,78.924049,30,42,cnn_test,0
MH-001_21.173785_78.924319,MH-001,21.173785,78.924319,30,43,cnn_test,0
MH-001_21.173785_78.924588,MH-001,21.173785,78.924588,30,44,cnn_test,0
MH-001_21.173785_78.924858,MH-001,21.173785,78.924858,30,45,cnn_test,1
MH-001_21.173785_78.925127,MH-001,21.173785,78.925127,30,46,cnn_test,0
MH-001_21.173785_78.925397,MH-001,21.173785,78.925397,30,47,cnn_test,0
MH-001_21.173785_78.925666,MH-001,21.173785,78.925666,30,48,cnn_test,0
MH-001_21.173785_78.925936,MH-001,21.173785,78.925936,30,49,cnn_test,0
MH-001_21.173785_78.926205,MH-001,21.173785,78.926205,30,50,cnn_test,0
MH-001_21.173785_78.926475,MH-001,21.173785,78.926475,30,51,cnn_test,0
MH-001_21.165431_78.914617,MH-001,21.165431,78.914617,61,7,cnn_val,0
MH-001_21.165431_78.914887,MH-001,21.165431,78.914887,61,8,cnn_val,0
MH-001_21.165431_78.915156,MH-001,21.165431,78.915156,61,9,cnn_val,1
MH-001_21.165431_78.915426,MH-001,21.165431,78.915426,61,10,cnn_val,0
MH-001_21.165431_78.915695,MH-001,21.165431,78.915695,61,11,cnn_val,0
MH-001_21.165431_78.915965,MH-001,21.165431,78.915965,61,12,cnn_val,0
MH-001_21.165431_78.916234,MH-001,21.165431,78.916234,61,13,cnn_val,0
MH-001_21.165431_78.916504,MH-001,21.165431,78.916504,61,14,cnn_val,0
MH-001_21.165431_78.916773,MH-001,21.165431,78.916773,61,15,cnn_val,0
MH-001_21.165431_78.917043,MH-001,21.165431,78.917043,61,16,cnn_val,0
MH-001_21.165431_78.917312,MH-001,21.165431,78.917312,61,17,cnn_val,0
MH-001_21.165431_78.91839,MH-001,21.165431,78.91839,61,21,cnn_val,0
MH-001_21.165431_78.91866,MH-001,21.165431,78.91866,61,22,cnn_val,0
MH-001_21.165431_78.918929,MH-001,21.165431,78.918929,61,23,cnn_val,0
MH-001_21.165431_78.919468,MH-001,21.165431,78.919468,61,25,cnn_val,0
MH-001_21.165431_78.919738,MH-001,21.165431,78.919738,61,26,cnn_val,0
MH-001_21.165431_78.920007,MH-001,21.165431,78.920007,61,27,cnn_val,0
MH-001_21.165431_78.920546,MH-001,21.165431,78.920546,61,29,cnn_val,0
MH-001_21.165431_78.920816,MH-001,21.165431,78.920816,61,30,cnn_val,0
MH-001_21.165431_78.921085,MH-001,21.165431,78.921085,61,31,cnn_val,0
MH-001_21.165431_78.921355,MH-001,21.165431,78.921355,61,32,cnn_val,0
MH-001_21.165431_78.921624,MH-001,21.165431,78.921624,61,33,cnn_val,0
MH-001_21.165431_78.921894,MH-001,21.165431,78.921894,61,34,cnn_val,0
MH-001_21.165431_78.922163,MH-001,21.165431,78.922163,61,35,cnn_val,0
MH-001_21.165431_78.924049,MH-001,21.165431,78.924049,61,42,cnn_val,0
MH-001_21.165431_78.924319,MH-001,21.165431,78.924319,61,43,cnn_val,0
MH-001_21.165431_78.925127,MH-001,21.165431,78.925127,61,46,cnn_val,0
MH-001_21.165431_78.930787,MH-001,21.165431,78.930787,61,67,cnn_val,0
MH-001_21.165431_78.931056,MH-001,21.165431,78.931056,61,68,cnn_val,0
MH-001_21.165431_78.931326,MH-001,21.165431,78.931326,61,69,cnn_val,0
MH-001_21.165161_78.914887,MH-001,21.165161,78.914887,62,8,cnn_val,0
MH-001_21.165161_78.915156,MH-001,21.165161,78.915156,62,9,cnn_val,0
MH-001_21.165161_78.915426,MH-001,21.165161,78.915426,62,10,cnn_val,0
MH-001_21.165161_78.915695,MH-001,21.165161,78.915695,62,11,cnn_val,0
MH-001_21.165161_78.915965,MH-001,21.165161,78.915965,62,12,cnn_val,0
MH-001_21.165161_78.916234,MH-001,21.165161,78.916234,62,13,cnn_val,0
MH-001_21.165161_78.916504,MH-001,21.165161,78.916504,62,14,cnn_val,0
MH-001_21.165161_78.916773,MH-001,21.165161,78.916773,62,15,cnn_val,0
MH-001_21.165161_78.917043,MH-001,21.165161,78.917043,62,16,cnn_val,0
MH-001_21.165161_78.917582,MH-001,21.165161,78.917582,62,18,cnn_val,0
MH-001_21.165161_78.918121,MH-001,21.165161,78.918121,62,20,cnn_val,0
MH-001_21.165161_78.91839,MH-001,21.165161,78.91839,62,21,cnn_val,0
MH-001_21.165161_78.91866,MH-001,21.165161,78.91866,62,22,cnn_val,0
MH-001_21.165161_78.919199,MH-001,21.165161,78.919199,62,24,cnn_val,0
MH-001_21.165161_78.919468,MH-001,21.165161,78.919468,62,25,cnn_val,0
MH-001_21.165161_78.919738,MH-001,21.165161,78.919738,62,26,cnn_val,0
MH-001_21.165161_78.920007,MH-001,21.165161,78.920007,62,27,cnn_val,0
MH-001_21.165161_78.920546,MH-001,21.165161,78.920546,62,29,cnn_val,0
MH-001_21.165161_78.920816,MH-001,21.165161,78.920816,62,30,cnn_val,0
MH-001_21.165161_78.921085,MH-001,21.165161,78.921085,62,31,cnn_val,0
MH-001_21.165161_78.921355,MH-001,21.165161,78.921355,62,32,cnn_val,1
MH-001_21.165161_78.921624,MH-001,21.165161,78.921624,62,33,cnn_val,0
MH-001_21.165161_78.921894,MH-001,21.165161,78.921894,62,34,cnn_val,0
MH-001_21.165161_78.922433,MH-001,21.165161,78.922433,62,36,cnn_val,0
MH-001_21.165161_78.922702,MH-001,21.165161,78.922702,62,37,cnn_val,0
MH-001_21.165161_78.923241,MH-001,21.165161,78.923241,62,39,cnn_val,0
MH-001_21.165161_78.92378,MH-001,21.165161,78.92378,62,41,cnn_val,1
MH-001_21.165161_78.925127,MH-001,21.165161,78.925127,62,46,cnn_val,0
MH-001_21.165161_78.925397,MH-001,21.165161,78.925397,62,47,cnn_val,0
MH-001_21.165161_78.925666,MH-001,21.165161,78.925666,62,48,cnn_val,0
MH-001_21.165161_78.925936,MH-001,21.165161,78.925936,62,49,cnn_val,0
MH-001_21.165161_78.926475,MH-001,21.165161,78.926475,62,51,cnn_val,0
MH-001_21.165161_78.931056,MH-001,21.165161,78.931056,62,68,cnn_val,0
MH-001_21.164892_78.914887,MH-001,21.164892,78.914887,63,8,cnn_val,0
MH-001_21.164892_78.915156,MH-001,21.164892,78.915156,63,9,cnn_val,0
MH-001_21.164892_78.915426,MH-001,21.164892,78.915426,63,10,cnn_val,0
MH-001_21.164892_78.915695,MH-001,21.164892,78.915695,63,11,cnn_val,0
MH-001_21.164892_78.915965,MH-001,21.164892,78.915965,63,12,cnn_val,0
MH-001_21.164892_78.916234,MH-001,21.164892,78.916234,63,13,cnn_val,0
MH-001_21.164892_78.916504,MH-001,21.164892,78.916504,63,14,cnn_val,0
MH-001_21.164892_78.916773,MH-001,21.164892,78.916773,63,15,cnn_val,0
MH-001_21.164892_78.917312,MH-001,21.164892,78.917312,63,17,cnn_val,0
MH-001_21.164892_78.918121,MH-001,21.164892,78.918121,63,20,cnn_val,0
MH-001_21.164892_78.91839,MH-001,21.164892,78.91839,63,21,cnn_val,0
MH-001_21.164892_78.919199,MH-001,21.164892,78.919199,63,24,cnn_val,0
MH-001_21.164892_78.919468,MH-001,21.164892,78.919468,63,25,cnn_val,0
MH-001_21.164892_78.920546,MH-001,21.164892,78.920546,63,29,cnn_val,0
MH-001_21.164892_78.920816,MH-001,21.164892,78.920816,63,30,cnn_val,0
MH-001_21.164892_78.921085,MH-001,21.164892,78.921085,63,31,cnn_val,1
MH-001_21.164892_78.921355,MH-001,21.164892,78.921355,63,32,cnn_val,1
MH-001_21.164892_78.921624,MH-001,21.164892,78.921624,63,33,cnn_val,1
MH-001_21.164892_78.921894,MH-001,21.164892,78.921894,63,34,cnn_val,0
MH-001_21.164892_78.922433,MH-001,21.164892,78.922433,63,36,cnn_val,0
MH-001_21.164892_78.922702,MH-001,21.164892,78.922702,63,37,cnn_val,0
MH-001_21.164892_78.92351,MH-001,21.164892,78.92351,63,40,cnn_val,0
MH-001_21.164892_78.92378,MH-001,21.164892,78.92378,63,41,cnn_val,0
MH-001_21.164892_78.924858,MH-001,21.164892,78.924858,63,45,cnn_val,0
MH-001_21.164892_78.925127,MH-001,21.164892,78.925127,63,46,cnn_val,0
MH-001_21.164892_78.925397,MH-001,21.164892,78.925397,63,47,cnn_val,0
MH-001_21.164892_78.925666,MH-001,21.164892,78.925666,63,48,cnn_val,0
MH-001_21.164892_78.925936,MH-001,21.164892,78.925936,63,49,cnn_val,0
